id,symbol,date,prediction
23149,SEI,2024-11-13,0.235
6719,GRT,2024-11-13,0.6483333333333333
30171,ENA,2024-11-13,0.5683333333333334
29210,JUP,2024-11-13,0.5716666666666667
28177,PYTH,2024-11-13,0.545
13502,WLD,2024-11-13,0.06833333333333333
2416,THETA,2024-11-13,0.7216666666666667
29743,BRETT,2024-11-13,0.5316666666666666
27765,ZBU,2024-11-13,0.7416666666666667
2087,KCS,2024-11-13,0.865
8526,RAY,2024-11-13,0.041666666666666664
1518,MKR,2024-11-13,0.135
3602,BSV,2024-11-13,0.28833333333333333
21159,ONDO,2024-11-13,0.5516666666666666
6536,OM,2024-11-13,0.8016666666666666
5632,AR,2024-11-13,0.6283333333333333
28298,BEAM,2024-11-13,0.18833333333333332
5665,HNT,2024-11-13,0.34833333333333333
16086,BTT,2024-11-13,0.8116666666666666
20787,FLZ,2024-11-13,0.145
8425,JASMY,2024-11-13,0.6083333333333333
22691,STRK,2024-11-13,0.20166666666666666
30126,MEW,2024-11-13,0.5616666666666666
22615,FTN,2024-11-13,0.805
7080,GALA,2024-11-13,0.195
3890,MATIC,2024-11-13,0.8983333333333333
27659,MOG,2024-11-13,0.14833333333333334
4558,FLOW,2024-11-13,0.8383333333333334
29270,AERO,2024-11-13,0.44166666666666665
9481,PENDLE,2024-11-13,0.225
23254,CORE,2024-11-13,0.6916666666666667
4269,GT,2024-11-13,0.9683333333333334
10791,XEC,2024-11-13,0.365
25028,ORDI,2024-11-13,0.24833333333333332
18876,APE,2024-11-13,0.13833333333333334
6783,AXS,2024-11-13,0.7816666666666666
6892,EGLD,2024-11-13,0.7183333333333334
7431,AKT,2024-11-13,0.29833333333333334
9104,AIOZ,2024-11-13,0.03833333333333333
1376,NEO,2024-11-13,0.915
29870,BOME,2024-11-13,0.555
8646,MINA,2024-11-13,0.25166666666666665
7950,FLR,2024-11-13,0.7716666666666666
2694,NEXO,2024-11-13,0.985
28850,NOT,2024-11-13,0.5483333333333333
3155,QNT,2024-11-13,0.935
2011,XTZ,2024-11-13,0.9383333333333334
7334,CFX,2024-11-13,0.655
6210,SAND,2024-11-13,0.8483333333333334
8290,SUPER,2024-11-13,0.665
29587,W,2024-11-13,0.5383333333333333
1659,GNO,2024-11-13,0.215
23054,CHEEL,2024-11-13,0.355
1437,ZEC,2024-11-13,0.32166666666666666
4195,FTT,2024-11-13,0.17833333333333334
28081,SPX,2024-11-13,0.185
24911,TURBO,2024-11-13,0.15166666666666667
17799,AXL,2024-11-13,0.265
4066,CHZ,2024-11-13,0.835
4948,CKB,2024-11-13,0.595
13855,ENS,2024-11-13,0.36833333333333335
7653,ROSE,2024-11-13,0.5883333333333334
4172,LUNC,2024-11-13,0.965
3987,BDX,2024-11-13,0.6583333333333333
24091,ZK,2024-11-13,0.535
2083,BTG,2024-11-13,0.715
7186,CAKE,2024-11-13,0.8183333333333334
14101,RON,2024-11-13,0.8083333333333333
2586,SNX,2024-11-13,0.905
21585,SAFE,2024-11-13,0.028333333333333332
7326,DEXE,2024-11-13,0.9016666666666666
1720,IOTA,2024-11-13,0.685
24835,PEPECOIN,2024-11-13,0.13166666666666665
23121,BLUR,2024-11-13,0.16833333333333333
30494,EIGEN,2024-11-13,0.5083333333333333
30063,GIGA,2024-11-13,0.415
27565,ARKM,2024-11-13,0.125
2634,XDC,2024-11-13,0.9916666666666667
9816,NFT,2024-11-13,0.725
7501,WOO,2024-11-13,0.058333333333333334
12885,ASTR,2024-11-13,0.7783333333333333
28301,MEME,2024-11-13,0.15833333333333333
10407,BabyDoge,2024-11-13,0.17166666666666666
5692,COMP,2024-11-13,0.855
5964,TWT,2024-11-13,0.9616666666666667
18069,GMT,2024-11-13,0.755
4846,KAVA,2024-11-13,0.7116666666666667
3822,TFUEL,2024-11-13,0.895
26997,ZRO,2024-11-13,0.5116666666666667
3640,LPT,2024-11-13,0.6716666666666666
6538,CRV,2024-11-13,0.7616666666666667
21296,ETHW,2024-11-13,0.26166666666666666
2777,IOTX,2024-11-13,0.9316666666666666
30008,APU,2024-11-13,0.4116666666666667
3964,RSR,2024-11-13,0.7916666666666666
21259,ZETA,2024-11-13,0.14166666666666666
5567,CELO,2024-11-13,0.35833333333333334
14806,PEOPLE,2024-11-13,0.12833333333333333
28932,DYM,2024-11-13,0.5183333333333333
29420,VIRTUAL,2024-11-13,0.40166666666666667
2682,HOT,2024-11-13,0.305
1455,GLM,2024-11-13,0.6883333333333334
2467,TRAC,2024-11-13,0.07166666666666667
32698,DOGS,2024-11-13,0.5416666666666666
6945,AMP,2024-11-13,0.9083333333333333
21846,ID,2024-11-13,0.585
31278,DRIFT,2024-11-13,0.49833333333333335
33093,MOODENG,2024-11-13,0.525
12220,OSMO,2024-11-13,0.7083333333333334
29814,ETHFI,2024-11-13,0.5216666666666666
23711,PRIME,2024-11-13,0.21833333333333332
8119,SFP,2024-11-13,0.9716666666666667
30943,$MICHI,2024-11-13,0.425
7548,WEMIX,2024-11-13,0.925
5488,JST,2024-11-13,0.975
29676,AEVO,2024-11-13,0.46166666666666667
131,DASH,2024-11-13,0.9116666666666666
1896,ZRX,2024-11-13,0.6783333333333333
13631,MANTA,2024-11-13,0.43833333333333335
32193,ALEO,2024-11-13,0.4083333333333333
5034,KSM,2024-11-13,0.7516666666666667
30083,ATH,2024-11-13,0.42833333333333334
29884,DSYNC,2024-11-13,0.39166666666666666
1042,SC,2024-11-13,0.8816666666666667
27960,NPC,2024-11-13,0.08833333333333333
2577,RVN,2024-11-13,0.7583333333333333
8536,MASK,2024-11-13,0.10833333333333334
1785,GAS,2024-11-13,0.8683333333333333
9640,METIS,2024-11-13,0.18166666666666667
2130,ENJ,2024-11-13,0.885
1697,BAT,2024-11-13,0.9216666666666666
21870,MPLX,2024-11-13,0.04833333333333333
2299,ELF,2024-11-13,0.955
29150,PONKE,2024-11-13,0.43166666666666664
1684,QTUM,2024-11-13,0.945
4041,MX,2024-11-13,0.695
11857,GMX,2024-11-13,0.6416666666666667
29835,IO,2024-11-13,0.5283333333333333
11156,ETHDYDX,2024-11-13,0.435
32724,CAT,2024-11-13,0.08166666666666667
20314,LUNA,2024-11-13,0.615
8534,CHEX,2024-11-13,0.085
17751,T,2024-11-13,0.8916666666666667
30096,DEGEN,2024-11-13,0.505
32195,HMSTR,2024-11-13,0.5016666666666667
22850,HONEY,2024-11-13,0.095
29073,ALT,2024-11-13,0.515
27533,OSAK,2024-11-13,0.635
25220,BITCOIN,2024-11-13,0.10166666666666667
20362,POLYX,2024-11-13,0.605
14519,VVS,2024-11-13,0.3416666666666667
9543,BICO,2024-11-13,0.105
25114,CETUS,2024-11-13,0.0016666666666666668
5691,SKL,2024-11-13,0.7683333333333333
2394,TEL,2024-11-13,0.025
12999,SSV,2024-11-13,0.20833333333333334
3029,FLUX,2024-11-13,0.9183333333333333
29169,QUBIC,2024-11-13,0.385
29335,PIXEL,2024-11-13,0.495
15271,RLB,2024-11-13,0.155
4279,SXP,2024-11-13,0.051666666666666666
5864,YFI,2024-11-13,0.23166666666666666
33258,HIPPO,2024-11-13,0.4483333333333333
8719,ILV,2024-11-13,0.275
5617,UMA,2024-11-13,0.765
1168,DCR,2024-11-13,0.9883333333333333
30285,MUMU,2024-11-13,0.405
30491,WZRD,2024-11-13,0.37833333333333335
9903,CVX,2024-11-13,0.24166666666666667
10688,YGG,2024-11-13,0.2683333333333333
5198,CTC,2024-11-13,0.2783333333333333
30372,SAGA,2024-11-13,0.475
29879,ANDY,2024-11-13,0.3983333333333333
9258,XCH,2024-11-13,0.7483333333333333
28480,BLAST,2024-11-13,0.4216666666666667
10529,SUN,2024-11-13,0.375
6758,SUSHI,2024-11-13,0.6183333333333333
3945,ONE,2024-11-13,0.27166666666666667
32376,AVAIL,2024-11-13,0.395
1934,LRC,2024-11-13,0.625
28066,BANANA,2024-11-13,0.115
24007,AGI,2024-11-13,0.245
32717,SUNDOG,2024-11-13,0.445
28230,BIGTIME,2024-11-13,0.06166666666666667
28293,ULTIMA,2024-11-13,0.3883333333333333
6958,ACH,2024-11-13,0.295
1772,STORJ,2024-11-13,0.255
2499,BORG,2024-11-13,0.22166666666666668
28654,UPC,2024-11-13,0.38166666666666665
3992,COTI,2024-11-13,0.7283333333333334
2566,ONT,2024-11-13,0.8583333333333333
5647,KDA,2024-11-13,0.3616666666666667
4944,TRB,2024-11-13,0.175
16612,NOS,2024-11-13,0.11833333333333333
24613,EDU,2024-11-13,0.795
28933,XAI,2024-11-13,0.465
1680,ANT,2024-11-13,0.165
11165,ORCA,2024-11-13,0.018333333333333333
11948,XRD,2024-11-13,0.8283333333333334
12573,CPOOL,2024-11-13,0.035
30712,MERL,2024-11-13,0.41833333333333333
7455,AUDIO,2024-11-13,0.7983333333333333
873,XEM,2024-11-13,0.8216666666666667
8037,VANRY,2024-11-13,0.19166666666666668
19091,H2O,2024-11-13,0.6383333333333333
6836,GLMR,2024-11-13,0.735
31921,RETARDIO,2024-11-13,0.455
32925,SPEC,2024-11-13,0.48333333333333334
6748,CFG,2024-11-13,0.675
11568,AGLD,2024-11-13,0.008333333333333333
3978,CHR,2024-11-13,0.37166666666666665
1214,LSK,2024-11-13,0.6316666666666667
1274,WAVES,2024-11-13,0.6983333333333334
2099,ICX,2024-11-13,0.705
30746,BB,2024-11-13,0.4716666666666667
1698,ZEN,2024-11-13,0.6516666666666666
2930,IQ,2024-11-13,0.335
28382,MYRO,2024-11-13,0.4583333333333333
27178,PAAL,2024-11-13,0.005
7737,API3,2024-11-13,0.33166666666666667
11396,JOE,2024-11-13,0.5916666666666667
29920,SLERF,2024-11-13,0.45166666666666666
23355,0x0,2024-11-13,0.065
2132,POWR,2024-11-13,0.775
5728,BAL,2024-11-13,0.3383333333333333
1816,CVC,2024-11-13,0.2816666666666667
109,DGB,2024-11-13,0.31166666666666665
3217,ONG,2024-11-13,0.3516666666666667
13769,WMTX,2024-11-13,0.12166666666666667
30584,BASEDAI,2024-11-13,0.48333333333333334
5370,HIVE,2024-11-13,0.325
1759,SNT,2024-11-13,0.09166666666666666
7129,USTC,2024-11-13,0.4683333333333333
1974,PRO,2024-11-13,0.021666666666666667
9436,ELON,2024-11-13,0.16166666666666665
7288,XVS,2024-11-13,0.8716666666666667
1637,RLC,2024-11-13,0.5783333333333334
30963,ZENT,2024-11-13,0.21166666666666667
1586,ARK,2024-11-13,0.011666666666666667
25264,SNEK,2024-11-13,0.03166666666666667
26680,NTRN,2024-11-13,0.30833333333333335
31525,TAIKO,2024-11-13,0.49166666666666664
3801,BORA,2024-11-13,0.6683333333333333
8083,LON,2024-11-13,0.9416666666666667
2982,MVL,2024-11-13,0.07833333333333334
28458,OLAS,2024-11-13,0.48333333333333334
31526,MOCA,2024-11-13,0.48333333333333334
5444,CTSI,2024-11-13,0.745
10903,C98,2024-11-13,0.3283333333333333
1567,XNO,2024-11-13,0.9816666666666667
1732,NMR,2024-11-13,0.5816666666666667
1,BTC,2024-11-14,0.865
1027,ETH,2024-11-14,0.8316666666666667
5426,SOL,2024-11-14,0.9183333333333333
1839,BNB,2024-11-14,0.9983333333333333
74,DOGE,2024-11-14,0.045
52,XRP,2024-11-14,0.6016666666666667
2010,ADA,2024-11-14,0.21166666666666667
1958,TRX,2024-11-14,0.985
5994,SHIB,2024-11-14,0.6083333333333333
11419,TON,2024-11-14,0.9616666666666667
5805,AVAX,2024-11-14,0.7916666666666666
20947,SUI,2024-11-14,0.08833333333333333
24478,PEPE,2024-11-14,0.12166666666666667
1831,BCH,2024-11-14,0.6683333333333333
1975,LINK,2024-11-14,0.8916666666666667
6636,DOT,2024-11-14,0.7116666666666667
3957,LEO,2024-11-14,0.855
6535,NEAR,2024-11-14,0.25166666666666665
2,LTC,2024-11-14,0.9516666666666667
21794,APT,2024-11-14,0.3016666666666667
7083,UNI,2024-11-14,0.635
3635,CRO,2024-11-14,0.295
512,XLM,2024-11-14,0.645
8916,ICP,2024-11-14,0.945
22974,TAO,2024-11-14,0.105
28752,WIF,2024-11-14,0.5616666666666666
20396,KAS,2024-11-14,0.11833333333333333
5690,RENDER,2024-11-14,0.22833333333333333
1321,ETC,2024-11-14,0.9483333333333334
3773,FET,2024-11-14,0.7383333333333333
328,XMR,2024-11-14,0.8716666666666667
4847,STX,2024-11-14,0.5983333333333334
23095,BONK,2024-11-14,0.085
3897,OKB,2024-11-14,0.9683333333333334
4642,HBAR,2024-11-14,0.19833333333333333
7278,AAVE,2024-11-14,0.6116666666666667
27075,MNT,2024-11-14,0.265
2280,FIL,2024-11-14,0.8883333333333333
11841,ARB,2024-11-14,0.7183333333333334
7226,INJ,2024-11-14,0.315
10804,FLOKI,2024-11-14,0.06166666666666667
22861,TIA,2024-11-14,0.555
3077,VET,2024-11-14,0.9116666666666666
10603,IMX,2024-11-14,0.6816666666666666
3794,ATOM,2024-11-14,0.8683333333333333
11092,BGB,2024-11-14,0.965
11840,OP,2024-11-14,0.9016666666666666
4157,RUNE,2024-11-14,0.3416666666666667
23149,SEI,2024-11-14,0.2683333333333333
6719,GRT,2024-11-14,0.745
28782,POPCAT,2024-11-14,0.5316666666666666
30171,ENA,2024-11-14,0.5516666666666666
29210,JUP,2024-11-14,0.5483333333333333
6536,OM,2024-11-14,0.565
28177,PYTH,2024-11-14,0.545
29743,BRETT,2024-11-14,0.5183333333333333
13502,WLD,2024-11-14,0.16833333333333333
27765,ZBU,2024-11-14,0.7683333333333333
2416,THETA,2024-11-14,0.8216666666666667
2087,KCS,2024-11-14,0.9316666666666666
3602,BSV,2024-11-14,0.31833333333333336
1518,MKR,2024-11-14,0.13166666666666665
8526,RAY,2024-11-14,0.10166666666666667
4030,ALGO,2024-11-14,0.8383333333333334
21159,ONDO,2024-11-14,0.5383333333333333
5632,AR,2024-11-14,0.785
8425,JASMY,2024-11-14,0.6283333333333333
16086,BTT,2024-11-14,0.8083333333333333
20787,FLZ,2024-11-14,0.135
28298,BEAM,2024-11-14,0.24833333333333332
5665,HNT,2024-11-14,0.5583333333333333
22615,FTN,2024-11-14,0.8283333333333334
27659,MOG,2024-11-14,0.17166666666666666
22691,STRK,2024-11-14,0.2916666666666667
30126,MEW,2024-11-14,0.5283333333333333
4558,FLOW,2024-11-14,0.8616666666666667
7080,GALA,2024-11-14,0.24166666666666667
4269,GT,2024-11-14,0.995
3890,MATIC,2024-11-14,0.9383333333333334
29270,AERO,2024-11-14,0.43833333333333335
10791,XEC,2024-11-14,0.255
9481,PENDLE,2024-11-14,0.27166666666666667
23254,CORE,2024-11-14,0.7483333333333333
25028,ORDI,2024-11-14,0.245
18876,APE,2024-11-14,0.18833333333333332
1376,NEO,2024-11-14,0.9283333333333333
28850,NOT,2024-11-14,0.535
6892,EGLD,2024-11-14,0.7283333333333334
6783,AXS,2024-11-14,0.895
9104,AIOZ,2024-11-14,0.03166666666666667
2694,NEXO,2024-11-14,0.9916666666666667
7950,FLR,2024-11-14,0.8516666666666667
3155,QNT,2024-11-14,0.975
7431,AKT,2024-11-14,0.32166666666666666
2011,XTZ,2024-11-14,0.9583333333333334
8646,MINA,2024-11-14,0.3383333333333333
29870,BOME,2024-11-14,0.5416666666666666
7334,CFX,2024-11-14,0.775
6210,SAND,2024-11-14,0.835
23054,CHEEL,2024-11-14,0.585
1659,GNO,2024-11-14,0.21833333333333332
29587,W,2024-11-14,0.505
28081,SPX,2024-11-14,0.18166666666666667
8290,SUPER,2024-11-14,0.665
1437,ZEC,2024-11-14,0.2816666666666667
4195,FTT,2024-11-14,0.22166666666666668
24911,TURBO,2024-11-14,0.14833333333333334
4066,CHZ,2024-11-14,0.8483333333333334
17799,AXL,2024-11-14,0.29833333333333334
4948,CKB,2024-11-14,0.6183333333333333
13855,ENS,2024-11-14,0.575
3987,BDX,2024-11-14,0.6883333333333334
7653,ROSE,2024-11-14,0.6416666666666667
4172,LUNC,2024-11-14,0.9716666666666667
2083,BTG,2024-11-14,0.7216666666666667
24091,ZK,2024-11-14,0.5016666666666667
7186,CAKE,2024-11-14,0.8816666666666667
7326,DEXE,2024-11-14,0.915
2586,SNX,2024-11-14,0.905
1720,IOTA,2024-11-14,0.7616666666666667
14101,RON,2024-11-14,0.845
21585,SAFE,2024-11-14,0.035
23121,BLUR,2024-11-14,0.28833333333333333
9816,NFT,2024-11-14,0.7516666666666667
24835,PEPECOIN,2024-11-14,0.11166666666666666
30494,EIGEN,2024-11-14,0.49166666666666664
2634,XDC,2024-11-14,0.9883333333333333
27565,ARKM,2024-11-14,0.165
33093,MOODENG,2024-11-14,0.5216666666666666
30063,GIGA,2024-11-14,0.3883333333333333
7501,WOO,2024-11-14,0.03833333333333333
18069,GMT,2024-11-14,0.615
12885,ASTR,2024-11-14,0.805
4846,KAVA,2024-11-14,0.7416666666666667
5692,COMP,2024-11-14,0.595
28301,MEME,2024-11-14,0.15166666666666667
10407,BabyDoge,2024-11-14,0.12833333333333333
5964,TWT,2024-11-14,0.9816666666666667
29420,VIRTUAL,2024-11-14,0.395
3822,TFUEL,2024-11-14,0.9216666666666666
26997,ZRO,2024-11-14,0.49833333333333335
30096,DEGEN,2024-11-14,0.525
2777,IOTX,2024-11-14,0.7983333333333333
3640,LPT,2024-11-14,0.655
6538,CRV,2024-11-14,0.705
30008,APU,2024-11-14,0.37833333333333335
3964,RSR,2024-11-14,0.6983333333333334
32724,CAT,2024-11-14,0.08166666666666667
21296,ETHW,2024-11-14,0.15833333333333333
21259,ZETA,2024-11-14,0.07166666666666667
5567,CELO,2024-11-14,0.5716666666666667
2682,HOT,2024-11-14,0.215
6945,AMP,2024-11-14,0.815
28932,DYM,2024-11-14,0.515
14806,PEOPLE,2024-11-14,0.205
7548,WEMIX,2024-11-14,0.9416666666666667
32698,DOGS,2024-11-14,0.5083333333333333
5488,JST,2024-11-14,0.735
1455,GLM,2024-11-14,0.6316666666666667
21846,ID,2024-11-14,0.23833333333333334
2467,TRAC,2024-11-14,0.095
29150,PONKE,2024-11-14,0.405
12220,OSMO,2024-11-14,0.7016666666666667
8119,SFP,2024-11-14,0.8183333333333334
21870,MPLX,2024-11-14,0.028333333333333332
131,DASH,2024-11-14,0.825
29814,ETHFI,2024-11-14,0.495
23711,PRIME,2024-11-14,0.275
29676,AEVO,2024-11-14,0.41833333333333333
1896,ZRX,2024-11-14,0.345
31278,DRIFT,2024-11-14,0.48833333333333334
5034,KSM,2024-11-14,0.6383333333333333
32193,ALEO,2024-11-14,0.38166666666666665
8536,MASK,2024-11-14,0.058333333333333334
13631,MANTA,2024-11-14,0.4116666666666667
27960,NPC,2024-11-14,0.051666666666666666
1684,QTUM,2024-11-14,0.6616666666666666
2577,RVN,2024-11-14,0.7716666666666666
30083,ATH,2024-11-14,0.40166666666666667
1042,SC,2024-11-14,0.7883333333333333
1785,GAS,2024-11-14,0.6483333333333333
2130,ENJ,2024-11-14,0.755
1697,BAT,2024-11-14,0.885
4041,MX,2024-11-14,0.6216666666666667
2299,ELF,2024-11-14,0.925
8534,CHEX,2024-11-14,0.025
29835,IO,2024-11-14,0.5116666666666667
11857,GMX,2024-11-14,0.335
29884,DSYNC,2024-11-14,0.35833333333333334
30943,$MICHI,2024-11-14,0.39166666666666666
9640,METIS,2024-11-14,0.09166666666666666
20314,LUNA,2024-11-14,0.605
29879,ANDY,2024-11-14,0.36833333333333335
11156,ETHDYDX,2024-11-14,0.4083333333333333
9543,BICO,2024-11-14,0.055
32195,HMSTR,2024-11-14,0.485
29073,ALT,2024-11-14,0.4816666666666667
17751,T,2024-11-14,0.9083333333333333
25220,BITCOIN,2024-11-14,0.10833333333333334
27533,OSAK,2024-11-14,0.33166666666666667
25114,CETUS,2024-11-14,0.0016666666666666668
5198,CTC,2024-11-14,0.16166666666666665
29335,PIXEL,2024-11-14,0.47833333333333333
20362,POLYX,2024-11-14,0.5883333333333334
32717,SUNDOG,2024-11-14,0.415
5691,SKL,2024-11-14,0.675
22850,HONEY,2024-11-14,0.13833333333333334
12999,SSV,2024-11-14,0.17833333333333334
1168,DCR,2024-11-14,0.935
5864,YFI,2024-11-14,0.26166666666666666
5617,UMA,2024-11-14,0.6783333333333333
15271,RLB,2024-11-14,0.20166666666666666
3029,FLUX,2024-11-14,0.8983333333333333
4279,SXP,2024-11-14,0.04833333333333333
2394,TEL,2024-11-14,0.018333333333333333
10529,SUN,2024-11-14,0.20833333333333334
29169,QUBIC,2024-11-14,0.355
33258,HIPPO,2024-11-14,0.45166666666666666
30372,SAGA,2024-11-14,0.455
32376,AVAIL,2024-11-14,0.375
14519,VVS,2024-11-14,0.325
9258,XCH,2024-11-14,0.695
8719,ILV,2024-11-14,0.25833333333333336
9903,CVX,2024-11-14,0.225
2499,BORG,2024-11-14,0.23166666666666666
1934,LRC,2024-11-14,0.685
28293,ULTIMA,2024-11-14,0.3616666666666667
10688,YGG,2024-11-14,0.14166666666666666
6758,SUSHI,2024-11-14,0.6583333333333333
28654,UPC,2024-11-14,0.365
28480,BLAST,2024-11-14,0.3983333333333333
28066,BANANA,2024-11-14,0.115
28230,BIGTIME,2024-11-14,0.065
2566,ONT,2024-11-14,0.725
1772,STORJ,2024-11-14,0.285
30285,MUMU,2024-11-14,0.37166666666666665
24007,AGI,2024-11-14,0.175
11165,ORCA,2024-11-14,0.015
6958,ACH,2024-11-14,0.31166666666666665
4944,TRB,2024-11-14,0.195
5647,KDA,2024-11-14,0.30833333333333335
31979,SHRUB,2024-11-14,0.385
30491,WZRD,2024-11-14,0.3516666666666667
24613,EDU,2024-11-14,0.8116666666666666
11948,XRD,2024-11-14,0.7816666666666666
28933,XAI,2024-11-14,0.435
3992,COTI,2024-11-14,0.6716666666666666
12573,CPOOL,2024-11-14,0.041666666666666664
7455,AUDIO,2024-11-14,0.8783333333333333
873,XEM,2024-11-14,0.8583333333333333
19091,H2O,2024-11-14,0.7316666666666667
8037,VANRY,2024-11-14,0.19166666666666668
16612,NOS,2024-11-14,0.07833333333333334
31921,RETARDIO,2024-11-14,0.4216666666666667
6836,GLMR,2024-11-14,0.7583333333333333
30712,MERL,2024-11-14,0.42833333333333334
3978,CHR,2024-11-14,0.5916666666666667
6748,CFG,2024-11-14,0.6916666666666667
2099,ICX,2024-11-14,0.8016666666666666
7737,API3,2024-11-14,0.125
1214,LSK,2024-11-14,0.7083333333333334
30746,BB,2024-11-14,0.465
1274,WAVES,2024-11-14,0.715
32925,SPEC,2024-11-14,0.46166666666666667
13769,WMTX,2024-11-14,0.09833333333333333
1698,ZEN,2024-11-14,0.6516666666666666
27178,PAAL,2024-11-14,0.005
11396,JOE,2024-11-14,0.5783333333333334
2930,IQ,2024-11-14,0.305
25264,SNEK,2024-11-14,0.021666666666666667
28382,MYRO,2024-11-14,0.43166666666666664
1759,SNT,2024-11-14,0.06833333333333333
5728,BAL,2024-11-14,0.5683333333333334
27750,TOSHI,2024-11-14,0.008333333333333333
2132,POWR,2024-11-14,0.8416666666666667
1816,CVC,2024-11-14,0.2783333333333333
7288,XVS,2024-11-14,0.875
29920,SLERF,2024-11-14,0.425
3217,ONG,2024-11-14,0.34833333333333333
30963,ZENT,2024-11-14,0.235
109,DGB,2024-11-14,0.3283333333333333
7129,USTC,2024-11-14,0.4483333333333333
1680,ANT,2024-11-14,0.145
30902,WOLF,2024-11-14,0.445
1974,PRO,2024-11-14,0.011666666666666667
29175,WEN,2024-11-14,0.4683333333333333
26680,NTRN,2024-11-14,0.625
8083,LON,2024-11-14,0.955
9436,ELON,2024-11-14,0.185
23355,0x0,2024-11-14,0.075
30584,BASEDAI,2024-11-14,0.4583333333333333
31525,TAIKO,2024-11-14,0.475
1637,RLC,2024-11-14,0.5816666666666667
28675,COQ,2024-11-14,0.4716666666666667
1567,XNO,2024-11-14,0.9783333333333334
3801,BORA,2024-11-14,0.7783333333333333
28458,OLAS,2024-11-14,0.44166666666666665
5444,CTSI,2024-11-14,0.795
5370,HIVE,2024-11-14,0.155
1732,NMR,2024-11-14,0.765
1,BTC,2024-11-15,0.8816666666666667
1027,ETH,2024-11-15,0.8783333333333333
5426,SOL,2024-11-15,0.935
1839,BNB,2024-11-15,0.9983333333333333
74,DOGE,2024-11-15,0.06166666666666667
52,XRP,2024-11-15,0.2916666666666667
2010,ADA,2024-11-15,0.18833333333333332
1958,TRX,2024-11-15,0.9916666666666667
5994,SHIB,2024-11-15,0.675
11419,TON,2024-11-15,0.9683333333333334
5805,AVAX,2024-11-15,0.865
20947,SUI,2024-11-15,0.105
24478,PEPE,2024-11-15,0.11833333333333333
1975,LINK,2024-11-15,0.9516666666666667
1831,BCH,2024-11-15,0.6983333333333334
6636,DOT,2024-11-15,0.695
3957,LEO,2024-11-15,0.8416666666666667
6535,NEAR,2024-11-15,0.155
21794,APT,2024-11-15,0.3616666666666667
2,LTC,2024-11-15,0.9116666666666666
7083,UNI,2024-11-15,0.7483333333333333
3635,CRO,2024-11-15,0.3383333333333333
512,XLM,2024-11-15,0.23833333333333334
8916,ICP,2024-11-15,0.965
28752,WIF,2024-11-15,0.5983333333333334
22974,TAO,2024-11-15,0.08166666666666667
5690,RENDER,2024-11-15,0.14166666666666666
20396,KAS,2024-11-15,0.12833333333333333
1321,ETC,2024-11-15,0.9483333333333334
23095,BONK,2024-11-15,0.085
3773,FET,2024-11-15,0.775
4847,STX,2024-11-15,0.7216666666666667
4642,HBAR,2024-11-15,0.125
3897,OKB,2024-11-15,0.995
328,XMR,2024-11-15,0.955
2280,FIL,2024-11-15,0.905
10804,FLOKI,2024-11-15,0.04833333333333333
27075,MNT,2024-11-15,0.335
7278,AAVE,2024-11-15,0.41833333333333333
7226,INJ,2024-11-15,0.6516666666666666
11841,ARB,2024-11-15,0.6416666666666667
3077,VET,2024-11-15,0.9083333333333333
10603,IMX,2024-11-15,0.765
6536,OM,2024-11-15,0.23166666666666666
22861,TIA,2024-11-15,0.5916666666666667
3794,ATOM,2024-11-15,0.805
11840,OP,2024-11-15,0.9616666666666667
23149,SEI,2024-11-15,0.25166666666666665
11092,BGB,2024-11-15,0.9883333333333333
4157,RUNE,2024-11-15,0.6083333333333333
28782,POPCAT,2024-11-15,0.5683333333333334
29743,BRETT,2024-11-15,0.5516666666666666
6719,GRT,2024-11-15,0.7316666666666667
4030,ALGO,2024-11-15,0.7083333333333334
29210,JUP,2024-11-15,0.5883333333333334
30171,ENA,2024-11-15,0.595
28177,PYTH,2024-11-15,0.5783333333333334
13502,WLD,2024-11-15,0.20833333333333334
8526,RAY,2024-11-15,0.09833333333333333
2416,THETA,2024-11-15,0.8183333333333334
3602,BSV,2024-11-15,0.305
2087,KCS,2024-11-15,0.975
27765,ZBU,2024-11-15,0.645
1518,MKR,2024-11-15,0.18166666666666667
21159,ONDO,2024-11-15,0.5816666666666667
5632,AR,2024-11-15,0.8016666666666666
27659,MOG,2024-11-15,0.19166666666666668
16086,BTT,2024-11-15,0.8516666666666667
28298,BEAM,2024-11-15,0.2783333333333333
8425,JASMY,2024-11-15,0.7183333333333334
30126,MEW,2024-11-15,0.5716666666666667
20787,FLZ,2024-11-15,0.17166666666666666
5665,HNT,2024-11-15,0.605
29270,AERO,2024-11-15,0.505
4558,FLOW,2024-11-15,0.8383333333333334
7950,FLR,2024-11-15,0.715
22615,FTN,2024-11-15,0.8316666666666667
7080,GALA,2024-11-15,0.2816666666666667
22691,STRK,2024-11-15,0.36833333333333335
1765,EOS,2024-11-15,0.7583333333333333
10791,XEC,2024-11-15,0.31833333333333336
3890,MATIC,2024-11-15,0.9416666666666667
9104,AIOZ,2024-11-15,0.015
23254,CORE,2024-11-15,0.7683333333333333
9481,PENDLE,2024-11-15,0.3516666666666667
4269,GT,2024-11-15,0.985
18876,APE,2024-11-15,0.19833333333333333
1376,NEO,2024-11-15,0.925
25028,ORDI,2024-11-15,0.295
6783,AXS,2024-11-15,0.9016666666666666
