id,pred_10d,pred_30d,release_date
CELO,0.6091875568792919,0.6734359228923638,2025-07-19
ANIME,0.16983811808830426,0.18613441438460054,2025-07-19
PENGU,0.35929566200601193,0.30977496483825595,2025-07-19
NOT,0.3134378533410551,0.5018692258900748,2025-07-19
MANTA,0.489942638096026,0.5284393701221697,2025-07-19
ETHFI,0.3577347563497973,0.4031813794434792,2025-07-19
OP,0.697136041477069,0.7124519456165026,2025-07-19
IOTA,0.779913957144039,0.7715697305645184,2025-07-19
GMX,0.5826678800915585,0.5404020848845867,2025-07-19
ACE,0.3144199001682248,0.2848120570309699,2025-07-19
BCH,0.44915777281376684,0.443144700918342,2025-07-19
BLUR,0.4630809961115248,0.5635385124513941,2025-07-19
FXS,0.6518940459446788,0.6070138716527398,2025-07-19
ETH,0.8412569978765064,0.8406905490747635,2025-07-19
TRX,0.7733184413005709,0.6554753040456689,2025-07-19
ZORA,0.5008932461873639,0.5426579520697168,2025-07-19
BABY,0.3598872066407435,0.4615865530459722,2025-07-19
APE,0.6420090455310112,0.7070417252695733,2025-07-19
GRIFFAIN,0.20499324342958,0.1737296268718458,2025-07-19
BSV,0.3786911557872094,0.2805865806238107,2025-07-19
TURBO,0.34786547530404566,0.3632467389206034,2025-07-19
RUNE,0.8154648244670583,0.8476652601969058,2025-07-19
WCT,0.4887992609139295,0.27657703869170736,2025-07-19
ORDI,0.4689448719009405,0.46410827059375076,2025-07-19
MERL,0.38136124210584366,0.28674250572240145,2025-07-19
PENDLE,0.5320934337166653,0.6237709936295193,2025-07-19
BLAST,0.43900857670775767,0.4366774220236618,2025-07-19
GRASS,0.2684879071178401,0.29040511844681616,2025-07-19
LDO,0.7909128264526627,0.7657276412674775,2025-07-19
DYM,0.5961283472601419,0.5207252971512093,2025-07-19
MNT,0.6618104850941783,0.6282592868370978,2025-07-19
ZEN,0.7359703262458289,0.7362753371390751,2025-07-19
AIXBT,0.2681867571219768,0.27672706213287,2025-07-19
REZ,0.6215617329913682,0.6097316676318909,2025-07-19
IMX,0.5966953476186537,0.5907258487079782,2025-07-19
POL,0.4993185516119246,0.5281856540084388,2025-07-19
TNSR,0.317348666611511,0.4268911502716417,2025-07-19
POLYX,0.5701624334684647,0.5193999062353494,2025-07-19
JTO,0.2723129533107195,0.17653953283141666,2025-07-19
OGN,0.7071068089683131,0.7112898155042608,2025-07-19
SPX,0.5893389592123768,0.44450235790518744,2025-07-19
HMSTR,0.33648024047875125,0.300663247014699,2025-07-19
DOGE,0.7751206530432145,0.7268853589255674,2025-07-19
ENA,0.5839240506329113,0.5712443120708198,2025-07-19
HYPE,0.2731695209729461,0.41231984777033176,2025-07-19
POPCAT,0.45742974545655113,0.3970158021014313,2025-07-19
kFLOKI,0.36677394445823336,0.3336584760486473,2025-07-19
BOME,0.5014197071233557,0.4850144783651857,2025-07-19
ADA,0.8703182482557018,0.8831504922644163,2025-07-19
KAS,0.7539772758611181,0.6928879512423816,2025-07-19
kDOGS,0.38704475883180284,0.4005741705965086,2025-07-19
GMT,0.6122605554176663,0.6400819061801936,2025-07-19
ZEREBRO,0.1530291497752406,0.13795289705192906,2025-07-19
WIF,0.2477215189873418,0.4283315407738341,2025-07-19
CHILLGUY,0.36362676153443085,0.30011913626209974,2025-07-19
UNI,0.4277074542897328,0.39524558065138854,2025-07-19
STRK,0.2566344005956813,0.30774551170679243,2025-07-19
ARK,0.4033029977110394,0.24171258376768426,2025-07-19
kSHIB,0.7357121976779459,0.7967579493119329,2025-07-19
REQ,0.2831697967513306,0.2594660930476269,2025-07-19
kNEIRO,0.2496784424036844,0.329068420617192,2025-07-19
PYTH,0.4808254047047792,0.5489081933758031,2025-07-19
GALA,0.7683246463142219,0.7798279142880781,2025-07-19
PNUT,0.20287829899892448,0.2088042249248504,2025-07-19
AI16Z,0.35093133302663965,0.3884313330266397,2025-07-20
ENS,0.6027973071031203,0.6291208365148848,2025-07-20
ZORA,0.35970588235294115,0.49624999999999997,2025-07-20
ZK,0.6421674784563507,0.5887851255151741,2025-07-20
S,0.43726698000009484,0.41528168588244785,2025-07-20
WCT,0.4622545897339828,0.3279898838516298,2025-07-20
OP,0.5570244331305045,0.5550391390128574,2025-07-20
LAUNCHCOIN,0.33177500936680404,0.2664808917197452,2025-07-20
TURBO,0.31340566324086677,0.2714938985349844,2025-07-20
MKR,0.408763819000147,0.34552852488249997,2025-07-20
NEO,0.7123809230214702,0.8066456289038231,2025-07-20
AAVE,0.3047542755310622,0.3784307461192975,2025-07-20
TRX,0.4886693447031316,0.5216105211737198,2025-07-20
ENA,0.42585902485641525,0.5072560836799447,2025-07-20
SPX,0.4707821933498063,0.45298807570274746,2025-07-20
GRIFFAIN,0.18982909732465106,0.15107909732465105,2025-07-20
YGG,0.6483571752090338,0.6642395281502103,2025-07-20
BTC,0.5247540561818536,0.5116658208877358,2025-07-20
ETHFI,0.2615017239662131,0.38863407690738955,2025-07-20
UNI,0.4981802315379107,0.4409008197732047,2025-07-20
BANANA,0.26118730169645865,0.24596671346116455,2025-07-20
CFX,0.5848466274762747,0.5401407451233335,2025-07-20
CAKE,0.7370009212666765,0.7451626859725589,2025-07-20
JUP,0.5702058147696714,0.5315293441814362,2025-07-20
SUPER,0.2724245201587851,0.3010274613352557,2025-07-20
BERA,0.2897944460780361,0.3614120931368596,2025-07-20
ETC,0.7427036449910125,0.6905712920498361,2025-07-20
PEOPLE,0.33737695695064285,0.37686225106828997,2025-07-20
USTC,0.37767710966511897,0.43730946260629544,2025-07-20
OMNI,0.2258815881831246,0.20639629406547755,2025-07-20
IMX,0.7169247003808377,0.6239099944984847,2025-07-20
ME,0.6953014628813712,0.6519191099401948,2025-07-20
MAV,0.49525195517213577,0.31488430811331225,2025-07-20
BABY,0.5171969838890971,0.41535874859497934,2025-07-20
USUAL,0.39782637976580615,0.3755469680011003,2025-07-20
BOME,0.3893082970913109,0.40180829709131094,2025-07-20
ALGO,0.349083416725555,0.3107745931961432,2025-07-20
KAS,0.848222251732266,0.78969283996756,2025-07-20
STRK,0.5792301613461639,0.5475389848755756,2025-07-20
GMX,0.691095678939156,0.662125090703862,2025-07-20
MOODENG,0.21377792256142966,0.21892498138495906,2025-07-20
SUI,0.6422310956552257,0.6730399191846375,2025-07-20
KAITO,0.30879164670786485,0.2677622349431589,2025-07-20
W,0.3556941276066985,0.39944412760669856,2025-07-20
MORPHO,0.2537066814954636,0.2959860932601695,2025-07-20
ANIME,0.3018805815481075,0.26746881684222507,2025-07-20
HYPER,0.1689129823904084,0.11935415886099662,2025-07-20
MAVIA,0.3527388594315417,0.3028859182550711,2025-07-20
BSV,0.7067049599005932,0.7189108422535344,2025-07-20
STX,0.6116254369199102,0.7121401428022631,2025-07-20
MANTA,0.46884947783031616,0.4531141837126691,2025-07-20
ORDI,0.37871490412661074,0.4470237276560225,2025-07-20
PENGU,0.25937755215768477,0.34474519921650837,2025-07-20
JTO,0.20605607751445337,0.16532078339680628,2025-07-20
VINE,0.1686481686119582,0.2695305215531346,2025-07-20
MERL,0.23455435947659722,0.2843337712413031,2025-07-20
NEAR,0.7947683553789169,0.7924154142024463,2025-07-20
WLD,0.48096767978335414,0.4786882680186482,2025-07-20
DOT,0.8826383204253241,0.8708736145429711,2025-07-20
WIF,0.6313383028773873,0.6706030087597403,2025-07-20
RSR,0.7787988555899663,0.7566665026487899,2025-07-20
NEIROETH,0.34367553983618765,0.33014612807148175,2025-07-20
VVV,0.487573997751967,0.41985340951667294,2025-07-20
MEME,0.6095622382630388,0.5597092970865682,2025-07-20
NXPC,0.46823716747845634,0.3753695204196328,2025-07-20
MEW,0.4120619062750473,0.41272367098092966,2025-07-20
ATOM,0.8550949663506457,0.8486979075271164,2025-07-20
BLUR,0.44964348046724933,0.4971434804672494,2025-07-20
IP,0.20208773019810197,0.20377890666869025,2025-07-20
VIRTUAL,0.21119737990334408,0.3089914975504029,2025-07-20
MOVE,0.2151750703103139,0.17223389383972568,2025-07-20
ALT,0.5969890349109086,0.49287138785208506,2025-07-20
FET,0.7781852765697104,0.6211999824520633,2025-07-20
ARK,0.6065698941432576,0.37679048237855167,2025-07-20
IO,0.4921847240468388,0.4911553122821328,2025-07-20
DYM,0.4973893709301829,0.5254040768125359,2025-07-20
POL,0.49735822927090695,0.4783141116238481,2025-07-20
PAXG,0.5539242106985501,0.5026742106985502,2025-07-20
RENDER,0.8002167288748927,0.7736726112278339,2025-07-20
SAGA,0.647167958653267,0.6774620763003258,2025-07-20
TON,0.5457646276280407,0.5365734511574525,2025-07-20
LDO,0.5290473011747632,0.5904443599982926,2025-07-20
SYRUP,0.21098958506243745,0.07576899682714333,2025-07-20
ETH,0.6194326206657783,0.6206826206657782,2025-07-20
TRB,0.5475505748134939,0.5286535159899645,2025-07-20
kPEPE,0.7221518987341771,0.6315636634400594,2025-07-20
POLYX,0.4499874733816771,0.40138453220520653,2025-07-20
EIGEN,0.603173164936377,0.6178055178775533,2025-07-20
GRASS,0.38101260487263516,0.33542436957851757,2025-07-20
RUNE,0.6761934375459449,0.7159728493106507,2025-07-20
REQ,0.6760259733176508,0.5316142086117686,2025-07-20
POPCAT,0.3525386469592271,0.352832764606286,2025-07-20
FIL,0.6625092363801925,0.710156295203722,2025-07-20
FTT,0.6698635647921993,0.6247165059686698,2025-07-20
DYDX,0.7555069990182641,0.6924922931359112,2025-07-20
NIL,0.237531117945848,0.2609870002987892,2025-07-20
ONDO,0.4106083442810326,0.527225991339856,2025-07-20
PNUT,0.44349453524052534,0.4475386528875841,2025-07-20
TIA,0.6653717435535046,0.5655923317887988,2025-07-20
HYPE,0.410546487804184,0.35084060545124285,2025-07-20
kFLOKI,0.7085331347728965,0.6283860759493671,2025-07-20
OM,0.52478831022855,0.44155301611090303,2025-07-20
kDOGS,0.5631254653760238,0.5450372300819062,2025-07-20
ZRO,0.3371720017927352,0.39217200179273515,2025-07-20
MINA,0.7447693276294634,0.717122268805934,2025-07-20
LAYER,0.5834840835471494,0.5992193776647965,2025-07-20
kLUNC,0.5960405807892778,0.6034670513775131,2025-07-20
PROMPT,0.41485294117647054,0.4652205882352941,2025-07-20
GOAT,0.3319594939080204,0.3624741997903733,2025-07-20
ADA,0.7823193985326131,0.6978341044149661,2025-07-20
DOOD,0.246476208317722,0.3194909142000749,2025-07-20
FXS,0.6362468876125795,0.7685262993772854,2025-07-20
SEI,0.31506130513964836,0.30447306984553074,2025-07-20
UMA,0.5945133411745734,0.5812045176451618,2025-07-20
PURR,0.4046621370067014,0.42598566641846614,2025-07-20
AR,0.5098071268336408,0.5651012444806996,2025-07-20
HBAR,0.7066468323602924,0.6616468323602923,2025-07-20
BRETT,0.4564294157959886,0.48562059226657683,2025-07-20
APE,0.6782077213292799,0.7179871330939858,2025-07-20
MELANIA,0.18717796571986853,0.18872208336692736,2025-07-20
XRP,0.5461835312614121,0.554198237143765,2025-07-20
INJ,0.726953476625674,0.728938770743321,2025-07-20
DOGE,0.7483434332775278,0.7393728450422337,2025-07-20
AIXBT,0.11155991671844098,0.1934716814243233,2025-07-20
STG,0.51133999245913,0.5731782277532476,2025-07-20
FARTCOIN,0.2740984273254573,0.3042454861489867,2025-07-20
kBONK,0.789482501861504,0.7527913253909159,2025-07-20
ZEN,0.5346649529762724,0.5424590706233312,2025-07-20
COMP,0.2475881902386045,0.2576617196503692,2025-07-20
ACE,0.4036680938198064,0.41602103499627696,2025-07-20
CHILLGUY,0.25875346808884,0.2899299386770753,2025-07-20
GALA,0.7614058031500918,0.7503028619736212,2025-07-20
INIT,0.272140314724616,0.18802266766579243,2025-07-20
APT,0.4250451859369887,0.4904128329958122,2025-07-20
HMSTR,0.2917749145130921,0.25412785568956275,2025-07-20
GAS,0.6360689183356967,0.6636424477474615,2025-07-20
ZETA,0.5664311053777312,0.6048134583189078,2025-07-20
BLAST,0.1780749379893859,0.23888376151879764,2025-07-20
CELO,0.754468759929998,0.7525569952241156,2025-07-20
ZEREBRO,0.16638153245656886,0.17866094422127474,2025-07-20
SOL,0.4139915094071169,0.3920797447012345,2025-07-20
XAI,0.6942478693484972,0.6399831634661444,2025-07-20
BNB,0.7790217795979151,0.7946835443037974,2025-07-20
BCH,0.29156692996476186,0.27259634172946773,2025-07-20
TAO,0.5246399768082675,0.5851546826906203,2025-07-20
LTC,0.7923761921925909,0.7473026627808262,2025-07-20
TRUMP,0.6351522876343958,0.6658140523402782,2025-07-20
SAND,0.6412491641016642,0.6573521052781348,2025-07-20
CRV,0.45175340643392725,0.6531504652574567,2025-07-20
AVAX,0.8209383462729605,0.8254971698023723,2025-07-20
SNX,0.7766350586433074,0.7481056468786015,2025-07-20
PENDLE,0.3929504069224239,0.48000923045183563,2025-07-20
GMT,0.7064695922713196,0.7638960628595548,2025-07-20
NOT,0.6929633129555942,0.7440662541320648,2025-07-20
XLM,0.5156404285490701,0.6280668991373055,2025-07-20
PYTH,0.34159750843012365,0.4088033907830648,2025-07-20
SCR,0.5325544816007513,0.5002015404242806,2025-07-20
ARB,0.690090585294829,0.6614876441183584,2025-07-20
MNT,0.6597190195920342,0.7456749019449753,2025-07-20
LINK,0.7760791803216489,0.7821085920863549,2025-07-20
SOPH,0.43626031534116505,0.4511132565176356,2025-07-20
kNEIRO,0.3840897244973939,0.37651619508562917,2025-07-20
kSHIB,0.7748427029039464,0.7849897617274757,2025-07-20
OGN,0.5939205825440714,0.5918617590146596,2025-07-20
BIGTIME,0.48122935746095585,0.5384352398138971,2025-07-20
SUSHI,0.7236074348710702,0.7275044936945996,2025-07-20
TNSR,0.5946980391366415,0.607565686195465,2025-07-20
REZ,0.2880710015603436,0.41137982508975535,2025-07-20
IOTA,0.5998218232306225,0.6522482938188578,2025-07-20
BIO,0.4030488947171225,0.383931247658299,2025-07-20
NEO,0.7851931458707808,0.7947813811648985,2025-07-21
ETHFI,0.30401928850230736,0.3563722296787779,2025-07-21
BABY,0.3765511427500937,0.33166878980891723,2025-07-21
ZRO,0.47174900285035415,0.4458078263797658,2025-07-21
INJ,0.6421078534130737,0.662754912236603,2025-07-21
SCR,0.6872213601073744,0.6993978306956097,2025-07-21
SUPER,0.40564552693608286,0.39946905634784746,2025-07-21
AR,0.6955845691981541,0.7149963339040364,2025-07-21
ALGO,0.3515855793901855,0.2729973440960678,2025-07-21
ADA,0.8066611540851122,0.7725435070262887,2025-07-21
VIRTUAL,0.3098529957173549,0.3553824074820608,2025-07-21
kLUNC,0.7495688756515264,0.6695688756515266,2025-07-21
APE,0.7037549217219742,0.6954608040749155,2025-07-21
UNI,0.6898957937121475,0.6253663819474415,2025-07-21
IP,0.5746473291566082,0.49311791739190236,2025-07-21
NXPC,0.42847021356313225,0.3471172723866617,2025-07-21
ACE,0.1959270290394639,0.28475055845122854,2025-07-21
TON,0.5844352315141972,0.5600234668083148,2025-07-21
IMX,0.5912398423531309,0.5608869011766603,2025-07-21
LDO,0.6258233017628563,0.7317644782334445,2025-07-21
BIGTIME,0.47868440747257546,0.5499785251196343,2025-07-21
REQ,0.5766061816164021,0.4342532404399315,2025-07-21
DYM,0.27310434856842036,0.28481023092136154,2025-07-21
SNX,0.6980177044453193,0.667076527974731,2025-07-21
UMA,0.7123767115166635,0.5884355350460752,2025-07-21
SAGA,0.5866784648875273,0.6366196413581153,2025-07-21
GOAT,0.3065540168175631,0.414318722699916,2025-07-21
GMT,0.856497725882258,0.8816153729410814,2025-07-21
WIF,0.7641550336493543,0.7481550336493543,2025-07-21
BOME,0.3310084799218405,0.4270673034512523,2025-07-21
ETC,0.6342771008911506,0.650688865597033,2025-07-21
LTC,0.6391116997310897,0.5551116997310899,2025-07-21
TRUMP,0.7343971240354563,0.7180441828589856,2025-07-21
ZEN,0.712944116935656,0.7023558816415383,2025-07-21
W,0.4301718322417252,0.44099536165348996,2025-07-21
TURBO,0.2812482938188578,0.2808365291129755,2025-07-21
TIA,0.751346116451902,0.6637578811577844,2025-07-21
KAS,0.6498236005520487,0.6540000711402839,2025-07-21
POLYX,0.5506807129204982,0.553504242332263,2025-07-21
JUP,0.46709419922125106,0.4719765521624274,2025-07-21
BLUR,0.3797710753091045,0.4173593106032222,2025-07-21
kNEIRO,0.3722553983618764,0.33284363365599406,2025-07-21
YGG,0.7074575790487122,0.6968693437545944,2025-07-21
GALA,0.7507941959013711,0.7357353723719593,2025-07-21
HMSTR,0.21509341193544254,0.23285811781779547,2025-07-21
NIL,0.22883352699299503,0.2507158799341715,2025-07-21
ZK,0.5109168227800674,0.48603446983889087,2025-07-21
APT,0.2682613267188678,0.2965554443659266,2025-07-21
ONDO,0.4546294112904373,0.5298058818786726,2025-07-21
DOT,0.6894522530127911,0.7489816647774968,2025-07-21
NEAR,0.7433670554087957,0.7577199965852663,2025-07-21
ETH,0.7147690406969851,0.6404749230499263,2025-07-21
CRV,0.3805108394079231,0.5101578982314525,2025-07-21
BSV,0.5050786621832478,0.5737845445361891,2025-07-21
TRB,0.7779185254041954,0.7398008783453719,2025-07-21
INIT,0.36132259273136,0.22032259273136007,2025-07-21
AI16Z,0.4371693897586447,0.4349340956409976,2025-07-21
XAI,0.43173380728571364,0.4576161602268901,2025-07-21
OGN,0.7537085145434455,0.7172379263081513,2025-07-21
S,0.47468430787617805,0.4832137196408838,2025-07-21
RSR,0.2727984548330337,0.3506219842447985,2025-07-21
CFX,0.6533547386543105,0.5414135621837222,2025-07-21
kFLOKI,0.25584065524944155,0.2591935964259121,2025-07-21
KAITO,0.2721048797492068,0.24269311504332441,2025-07-21
SUI,0.4491486831933451,0.5375604478992273,2025-07-21
AVAX,0.7109097182370488,0.7283214829429313,2025-07-21
BIO,0.4620363431997003,0.4950363431997003,2025-07-21
kSHIB,0.701048399106478,0.7666954579300075,2025-07-21
BERA,0.24859420633527943,0.38947655927645586,2025-07-21
kDOGS,0.5976016381236039,0.5920134028294861,2025-07-21
FTT,0.4320959777283484,0.458448918904819,2025-07-21
GRIFFAIN,0.15632338950253974,0.124499860090775,2025-07-21
LAUNCHCOIN,0.3729393031097789,0.35464518546272017,2025-07-21
XRP,0.5233868845772607,0.5698574728125549,2025-07-21
DOGE,0.8080867958890401,0.7781456194184518,2025-07-21
RENDER,0.7876214008944704,0.7987390479532941,2025-07-21
PAXG,0.3230421055626959,0.3690421055626959,2025-07-21
ALT,0.4546033217769894,0.4666621453064012,2025-07-21
kPEPE,0.7241734921816827,0.6837617274758004,2025-07-21
HBAR,0.6914385608794837,0.729615031467719,2025-07-21
AAVE,0.495126838383503,0.4931268383835031,2025-07-21
FIL,0.8284661680523213,0.7928779327582036,2025-07-21
MAVIA,0.3498202522160198,0.35587907574543165,2025-07-21
kBONK,0.5530119136262099,0.6133060312732688,2025-07-21
RUNE,0.7612675111808813,0.7875028052985283,2025-07-21
IO,0.6916103646650951,0.701198599959213,2025-07-21
TRX,0.39663290664971945,0.3645740831203077,2025-07-21
USTC,0.36411781305281926,0.38335310717046633,2025-07-21
OMNI,0.1525209460709221,0.1614032990120986,2025-07-21
ZETA,0.7693742737762687,0.7704919208350921,2025-07-21
POL,0.39548773778639895,0.41766420837463414,2025-07-21
BLAST,0.5239154616293021,0.43385663809989045,2025-07-21
ARK,0.6077631170826793,0.40323370531797337,2025-07-21
SUSHI,0.5042492897828323,0.5331904662534207,2025-07-21
ATOM,0.7789930661936628,0.752698948546604,2025-07-21
COMP,0.48394332964984754,0.4875903884733769,2025-07-21
HYPE,0.5564785844032041,0.4760668196973218,2025-07-21
AIXBT,0.1848345798691967,0.27618752104566735,2025-07-21
WLD,0.6888681106563402,0.6231622283033991,2025-07-21
CELO,0.8006009788903065,0.7519539200667771,2025-07-21
STG,0.4875508249901589,0.5038449426372178,2025-07-21
PYTH,0.3281767836054844,0.4530003130172492,2025-07-21
SOL,0.722966696861765,0.6609666968617649,2025-07-21
ENS,0.5107120288734699,0.6004179112264112,2025-07-21
ORDI,0.2613745156532338,0.277315692123822,2025-07-21
FARTCOIN,0.2656416995888092,0.3083475819417503,2025-07-21
MOVE,0.3259697748647149,0.25679330427647956,2025-07-21
ANIME,0.34725476758469254,0.22066653229057484,2025-07-21
MEME,0.57108019881338,0.6277272576369095,2025-07-21
USUAL,0.49578825331632287,0.3357294297869111,2025-07-21
SYRUP,0.13015285201398144,0.0780352049551579,2025-07-21
REZ,0.2711102294985558,0.4281102294985559,2025-07-21
ZORA,0.4344705882352941,0.5372941176470588,2025-07-21
SEI,0.19064749989328955,0.17829455871681898,2025-07-21
SOPH,0.34640802746963495,0.29399626276375257,2025-07-21
MOODENG,0.22128816083395392,0.21999404318689497,2025-07-21
NOT,0.5395131301250646,0.6328660713015352,2025-07-21
MORPHO,0.6923796567244167,0.6816737743714755,2025-07-21
BCH,0.7559547073525856,0.576072354411409,2025-07-21
LINK,0.808189683710298,0.7310720366514742,2025-07-21
MERL,0.6233137760788423,0.5153137760788423,2025-07-21
FET,0.5626339310698075,0.5631633428345135,2025-07-21
XLM,0.5415034123622843,0.5409740005975785,2025-07-21
PENDLE,0.5313342644806047,0.6183930880100166,2025-07-21
GMX,0.38848565574742355,0.3809562439827177,2025-07-21
FXS,0.2521965511190366,0.5808436099425661,2025-07-21
STRK,0.6506478982788795,0.6117655453377031,2025-07-21
EIGEN,0.29195546618228035,0.3678378191234568,2025-07-21
ME,0.7016387116968855,0.6454622411086501,2025-07-21
VVV,0.48731922068190336,0.43567216185837393,2025-07-21
OP,0.580678398489929,0.6022078102546348,2025-07-21
WCT,0.5225747470962908,0.39222180591982014,2025-07-21
SPX,0.32394431612845087,0.43212078671668613,2025-07-21
BANANA,0.3484453239491394,0.2983276768903159,2025-07-21
HYPER,0.13570663169726488,0.11941251405020606,2025-07-21
PNUT,0.5844238632968304,0.5949532750615364,2025-07-21
MEW,0.2705095683681842,0.34150956836818425,2025-07-21
OM,0.6010974147620832,0.47145035593855383,2025-07-21
DOOD,0.2507369801423754,0.3895016860247284,2025-07-21
LAYER,0.6299660755699522,0.7269660755699523,2025-07-21
MAV,0.36950233577265457,0.3727964534197135,2025-07-21
ARB,0.5690615553163134,0.5467086141398428,2025-07-21
PEOPLE,0.2783816249389379,0.30932280140952617,2025-07-21
PENGU,0.28740088024244603,0.21357735083068138,2025-07-21
POPCAT,0.36153606575259306,0.30124194810553423,2025-07-21
VINE,0.5726793138282483,0.5377381373576602,2025-07-21
DYDX,0.6699570407538973,0.6500746878127208,2025-07-21
GAS,0.7208097993369725,0.7397509758075608,2025-07-21
ENA,0.2835232510161204,0.4264056039572968,2025-07-21
TNSR,0.5370547068783169,0.572054706878317,2025-07-21
BRETT,0.41292087303356395,0.4564502847982698,2025-07-21
MINA,0.8539667395459354,0.8085549748400529,2025-07-21
ZEREBRO,0.40451277916633066,0.35268924975456606,2025-07-21
MKR,0.6162410896794419,0.4389469720323831,2025-07-21
NEIROETH,0.38909084139985106,0.4263261355174981,2025-07-21
CHILLGUY,0.2644368250565565,0.2350250603506742,2025-07-21
PURR,0.351054355919583,0.31940729709605364,2025-07-21
PROMPT,0.36005882352941176,0.4241764705882353,2025-07-21
MNT,0.43166915499570785,0.5226103314662961,2025-07-21
IOTA,0.7664789495899946,0.7586554201782303,2025-07-21
STX,0.745702282654576,0.8108787532428112,2025-07-21
MANTA,0.3979457341914432,0.37371044007379617,2025-07-21
CAKE,0.6768746223636597,0.6334628576577772,2025-07-21
MELANIA,0.1285013824928504,0.1436778530810857,2025-07-21
BNB,0.7370737155621743,0.7613090096798214,2025-07-21
JTO,0.23278601002603735,0.13784483355544913,2025-07-21
GRASS,0.23232516800963712,0.19226634448022534,2025-07-21
BTC,0.42450891862025797,0.49627362450261076,2025-07-21
SAND,0.7861572627115831,0.8079219685939361,2025-07-21
TAO,0.2953736524844559,0.3222560054256324,2025-07-21
PENDLE,0.5222663450071904,0.5616781097130727,2025-07-22
W,0.515659040955198,0.5448093677525835,2025-07-22
BERA,0.3298209636188588,0.3358993949914078,2025-07-22
POLYX,0.6022651277178883,0.5971670885022019,2025-07-22
BCH,0.3045833998626729,0.34837424953587554,2025-07-22
PENGU,0.6534849359131436,0.5242038901615095,2025-07-22
CAKE,0.7131731412229488,0.6940228144255632,2025-07-22
VIRTUAL,0.34273527541038723,0.336591484560714,2025-07-22
POPCAT,0.4749048749011282,0.42189833895341583,2025-07-22
NOT,0.6395245088817327,0.7020081690124516,2025-07-22
MOVE,0.16117139591465063,0.15522368349634996,2025-07-22
STX,0.7271677419388836,0.8074291798473803,2025-07-22
BIGTIME,0.4479262185671925,0.5221092251031403,2025-07-22
XRP,0.6582592868370978,0.6327690907586664,2025-07-22
kLUNC,0.6130528667163068,0.6121378340365682,2025-07-22
MNT,0.3431401532098233,0.4875845976542677,2025-07-22
DYM,0.466705161464731,0.5073587562359728,2025-07-22
ORDI,0.4453795703021459,0.4559678055962636,2025-07-22
RUNE,0.38711909779364995,0.43979883635574146,2025-07-22
SUI,0.8310404714440265,0.8136548505289939,2025-07-22
APE,0.6534313488355916,0.6459150089663105,2025-07-22
IOTA,0.42038347774810964,0.5029324973559528,2025-07-22
IO,0.7455895869595116,0.7155242274823875,2025-07-22
PURR,0.4509572267725655,0.42801605030197737,2025-07-22
INJ,0.6762804645091662,0.7232739285614539,2025-07-22
FIL,0.7158839180274222,0.7551649637790562,2025-07-22
HMSTR,0.3345100357861976,0.31509827108031524,2025-07-22
GAS,0.339769199840435,0.5064358665071017,2025-07-22
VVV,0.6250809708172016,0.5882835851962867,2025-07-22
GMX,0.589720697975769,0.6125965149692331,2025-07-22
BLUR,0.46956984368635246,0.5366286672157643,2025-07-22
AI16Z,0.7993601590169782,0.7555693093437756,2025-07-22
PEOPLE,0.381675416921586,0.41977999208498473,2025-07-22
NXPC,0.4272832105241247,0.24270804712543192,2025-07-22
USUAL,0.4865579485039198,0.412309582490848,2025-07-22
ZORA,0.3238562091503268,0.3926143790849673,2025-07-22
INIT,0.3440481245576787,0.19025727488447608,2025-07-22
ANIME,0.3325241152388285,0.30226267733033174,2025-07-22
STRK,0.7433750636969023,0.6836365016053991,2025-07-22
PNUT,0.620435125594219,0.625075648470036,2025-07-22
CELO,0.6117558528692457,0.646461735222187,2025-07-22
kNEIRO,0.26320178704393155,0.27646976090014064,2025-07-22
SAND,0.7397045833840536,0.8012732108350341,2025-07-22
ATOM,0.7215152775077082,0.7883126631286231,2025-07-22
SYRUP,0.10932723950931121,0.18579782774460532,2025-07-22
MEME,0.6944259479706312,0.6864520917614809,2025-07-22
ZEN,0.6493556376567129,0.6702706703364514,2025-07-22
SCR,0.29439630618567403,0.3187100316758701,2025-07-22
TAO,0.8336841761349115,0.7450567251545193,2025-07-22
BIO,0.6709470879646976,0.6795745389450898,2025-07-22
ONDO,0.5567847384593334,0.5324710129691372,2025-07-22
GALA,0.7239792133360103,0.7482929388262064,2025-07-22
HBAR,0.4539161039997176,0.46979845694089406,2025-07-22
BSV,0.34828869148777514,0.3914913058668602,2025-07-22
BOME,0.39561161936891714,0.373062599761074,2025-07-22
REQ,0.5947731810615079,0.46980586080007,2025-07-22
ARK,0.22861953596510226,0.2530639804095467,2025-07-22
OGN,0.325591636853618,0.4274217022130952,2025-07-22
TIA,0.6351772157168384,0.5455040131024593,2025-07-22
ACE,0.25401588483494664,0.27029039463886817,2025-07-22
LTC,0.3523368371240565,0.4373695168626186,2025-07-22
kBONK,0.8178514106064365,0.7942566393646067,2025-07-22
DYDX,0.7062974169753365,0.705382384295598,2025-07-22
MAV,0.38312780114867845,0.33894479461273075,2025-07-22
BTC,0.6396860658316378,0.653672993936213,2025-07-22
WIF,0.6969278516319317,0.6643788320240885,2025-07-22
ALT,0.4913487987040875,0.4321331124295777,2025-07-22
ALGO,0.7093218064994817,0.651544028721704,2025-07-22
ZEREBRO,0.56727733486364,0.4434864851904373,2025-07-22
IP,0.4952065782103106,0.46370331023645445,2025-07-22
